video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
aNLLfQk0qPE, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba 3 De los mejores Lifehacks de comida // #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg","['lifehack', 'lifehacks', 'comida', 'queso', 'hacer queso', 'hacks de comida', 'hacks de cocina', 'cocina', 'carne de sandia', 'jimmy', 'pongamoslo a prueba', 'jimmy pongamoslo a prueba']",2023-06-01T17:45:00Z,366535,17384,,348,PT3M44S,hd,false
zl0zSK74lh8, PONGAMOSLO A PRUEBA CORTOS,5 gadgets para tu amigo el bebedor,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-05-30T04:16:47Z,210783,14122,,452,PT8M16S,hd,false
m6Li8D2QOsU, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba si es verdad lo de super Alexa #pongamosloaprueba,,,2023-05-30T00:00:24Z,16758907,1185398,,9129,PT1M,hd,false
TnY6gKWF2eI, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba si es verdad que dentro de el botón de diamante de youtube vienen unos diamantitod,,,2023-05-27T23:48:04Z,23843059,2163837,,3879,PT59S,hd,false
0nJ7lb4jEbs, PONGAMOSLO A PRUEBA CORTOS,Esta es la verdad de las toallas Kotex Cero //#pongamosloaprueba,"Puse a prueba las toallas ecologicas y fui a el laboratorio probarlas y verlas pasar por tubos transparentes
Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg","['la mejor toalla femenina', 'toallas femeninas', 'kotex cero', 'kotex', 'pongamoslo a prueba', 'jimmy', 'verdadero o falso', 'biodegradable', 'ecologico', 'desintegra', 'se desintegra', 'puedes tirar en el baño', 'en el escuzado']",2023-05-26T22:21:33Z,196735,9297,,478,PT8M1S,hd,false
pN0T4ZGDDsw, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba el IceShaker para ver si es tan genial como dicen #pongamosloaprueba #IceShakermx,,,2023-05-26T18:49:24Z,3224032,372854,,829,PT58S,hd,false
ZI4W1Me61Qo, PONGAMOSLO A PRUEBA CORTOS,3 inventos top para cocina,"Aqui la impresora https://amzn.to/3MWlAUT
Aqui la maquina de helado  https://amzn.to/42iiLSE
aqui la maquina de crema de cacahuate https://amzn.to/3WDt9mx

Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg","['gadgets de cocina', 'inventos para la cocina', 'maquina de helados', 'maquina ninja', 'ninja para helados', 'inventos chinos', 'pongamoslo a prueba', 'jimmy', 'helado', 'impresorade comida']",2023-05-24T17:45:01Z,334712,14957,,421,PT3M31S,hd,false
3HJ_YQIJNzI, PONGAMOSLO A PRUEBA CORTOS,puse a prueba el pájaro a control remoto Funciona? #pongamosloaprueba,,,2023-05-23T00:41:55Z,2539992,233023,,899,PT51S,hd,false
rAQqSP9zcGc, PONGAMOSLO A PRUEBA CORTOS,la mejor maleta para viajar #pongamosloaprueba,,,2023-05-20T22:52:03Z,1336213,118934,,440,PT1M,hd,false
shIumyfEvso, PONGAMOSLO A PRUEBA CORTOS,3 Productos para adelgazar,"Puse a prueba 3 inventos creados para bajar de peso.
La bolita que se pone en el ombligo
El hula hula para bajar de peso
Y la mancuerna de mano apra ajercitarla
Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg","['adelgazar', 'bajar peso', 'perder peso', 'quemar grasa', 'grasa abdomen', 'bajar panza', 'calorias', 'nutricion', 'ejercicios', 'ejercicio', 'producto', 'productos', 'pongamoslo a prueba', 'jimmy']",2023-05-17T19:01:13Z,473871,17413,,484,PT3M46S,hd,false
-C5sDjaBU44, PONGAMOSLO A PRUEBA CORTOS,prender un foco led con limones #pongamosloaprueba  experimento de ciencias,,,2023-05-16T23:44:52Z,1232935,110723,,544,PT45S,hd,false
SRqOF4lAyBk, PONGAMOSLO A PRUEBA CORTOS,el manjar de los dioses?,,,2023-05-14T23:29:22Z,3818935,476709,,1701,PT58S,hd,false
WUa99iWaPh8, PONGAMOSLO A PRUEBA CORTOS,3 inventos geniales para el coche,"Puse a prueba 3 inventos geniales para tu coche, un rastreador gps, unas luces led para el interior de tu coche y un retrovisor con camara

Aqui les dejo donde conseguir el retrovisor con camara https://amzn.to/3OCVozS
Aqui les dejo donde comprar las luces : https://amzn.to/3qjR1zm 
Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-05-11T17:30:40Z,245976,9901,,252,PT4M40S,hd,false
QAVTHtXLzDQ, PONGAMOSLO A PRUEBA CORTOS,#lifehack para limpiar la freidora de aire #pongamosloaprueba,,,2023-05-09T00:28:01Z,1777300,163910,,604,PT57S,hd,false
Kky9nzHF5BI, PONGAMOSLO A PRUEBA CORTOS,truco para hacer máquina de Espiropapas con una lata #pongamosloaprueba,,,2023-05-06T23:53:45Z,3775719,429940,,627,PT57S,hd,false
Hy3RcPZTpW4, PONGAMOSLO A PRUEBA CORTOS,top 5 lifehacks de cocina,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-05-04T17:42:32Z,345584,17180,,274,PT3M16S,hd,false
ZzR_KZvOZvQ, PONGAMOSLO A PRUEBA CORTOS,invento para no morderse las uñas #pongamosloaprueba,,,2023-05-03T01:05:10Z,2284128,241188,,1910,PT52S,hd,false
a4PhmjjXHUQ, PONGAMOSLO A PRUEBA CORTOS,Esto pasa cuando tomas agua de la llave #pongamosloaprueba,,,2023-04-29T23:52:15Z,3783694,369939,,2505,PT58S,hd,false
_iajJF6zf7w, PONGAMOSLO A PRUEBA CORTOS,#lifehack para quitar el sarro de las llaves de agua #pongamosloaprueba,,,2023-04-28T00:04:09Z,3439121,316171,,627,PT45S,hd,false
iZmL4gWVD2U, PONGAMOSLO A PRUEBA CORTOS,4 #lifehacks express,,,2023-04-24T00:31:14Z,6046101,580100,,531,PT44S,hd,false
bv5BnFGlguA, PONGAMOSLO A PRUEBA CORTOS,#lifehack para planchar más fácil y rápido #pongamosloaprueba,,,2023-04-22T00:06:06Z,2345203,209836,,532,PT50S,hd,false
5_ck5EsE9DU, PONGAMOSLO A PRUEBA CORTOS,3inventos chinos inovadores de  de higiene puestos a prueba // #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg","['pongamoslo a prueba', 'recopilacion', 'mejores videos de pongamoslo a prueba', 'inventos chinos', 'jimmy', 'pongalo a prueba', 'ponlo a prueba', 'chavo que prueba cosas', 'clanqueador de dientes', 'blanquear dientes']",2023-04-19T17:45:00Z,304257,11908,,267,PT3M26S,hd,false
WSjy6-G_4gI, PONGAMOSLO A PRUEBA CORTOS,#lifehack para que no puedan ver hacia adentro de tu ventana #pongamosloaprueba  solo con pegamento,,,2023-04-17T00:01:02Z,6666902,711228,,2827,PT1M,hd,false
jv9S2xDM130, PONGAMOSLO A PRUEBA CORTOS,¿cómo es que el espejo sabe lo que hay detrás de la hoja de papel #pongamosloaprueba #magia,,,2023-04-14T23:27:19Z,9278025,900118,,7292,PT1M,hd,false
hx1EesN4kzI, PONGAMOSLO A PRUEBA CORTOS,Esto pasa cuando marcas al número de Mario bros que aparece en la película #pongamosloaprueba,,,2023-04-13T00:29:15Z,10809612,1049316,,3763,PT45S,hd,false
2jUsehNQmQo, PONGAMOSLO A PRUEBA CORTOS,Divertido e interesante experimento para hacer en casa,,,2023-04-11T00:23:47Z,7274410,762835,,2461,PT42S,hd,false
YPxFIgCzT-8, PONGAMOSLO A PRUEBA CORTOS,raye mi camioneta por ustedes jajaja,,,2023-04-08T23:49:12Z,25559906,2125989,,4717,PT56S,hd,false
mPyfi3TC6oQ, PONGAMOSLO A PRUEBA CORTOS,puse a prueba los guantes laser #pongamosloaprueba,,,2023-04-07T00:32:35Z,3169440,282644,,1234,PT38S,hd,false
kT8A9U8bCeU, PONGAMOSLO A PRUEBA CORTOS,reaccionando a cosas extrañas que me piden CAPITULO 2 // #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg","['pongalo a prueba', 'pongamoslo a prueba', 'jimmy', 'inventos chistosos', 'cosas raras', 'inventos raros', 'meme pongamoslo a prueba']",2023-04-04T19:02:07Z,171491,8839,,367,PT3M28S,hd,false
wTtwpjqo3T0, PONGAMOSLO A PRUEBA CORTOS,#lifehack para quitar rayones de las botas #pongamosloaprueba,,,2023-04-02T23:22:36Z,1466849,121651,,323,PT47S,hd,false
e0W_IliFAf0, PONGAMOSLO A PRUEBA CORTOS,¿es este el manjar de los dioses? #pongamosloaprueba yakult,,,2023-03-31T22:51:53Z,2768507,239040,,1343,PT35S,hd,false
bWwMrm_grNY, PONGAMOSLO A PRUEBA CORTOS,Cosas raras que me piden que ponga a prueba,"Les muestro cosas chistosas  en las que me mencionan para que ponga a prueba Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg","['pongamoslo a prueba', 'meme', 'chistoso', 'jimmy', 'inventos', 'chavo que prueba productos', 'chavo que prueba cosas', 'inventos raros', 'inventos extraños', 'inventos chinos']",2023-03-29T19:06:55Z,356438,17983,,526,PT3M43S,hd,false
tr5yw5PqMVM, PONGAMOSLO A PRUEBA CORTOS,probé está maleta eléctrica con rueditas ft @domelipa #pongamosloaprueba,,,2023-03-27T23:44:58Z,11854985,1068368,,3361,PT1M,hd,false
5UOs5gW0g84, PONGAMOSLO A PRUEBA CORTOS,a prueba el go kart ninebot #pongamosloaprueba,,,2023-03-24T23:14:12Z,4526150,456565,,1236,PT1M,hd,false
ikhJvtTSmCE, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba este lifehack para flotar en el agua. #pongamosloaprueba #lifehack,,,2023-03-23T01:01:13Z,2521191,238041,,925,PT54S,hd,false
c_kU7ZnEtyM, PONGAMOSLO A PRUEBA CORTOS,o das electromagnéticas en el iPhone? y iWatch #pongamosloaprueba,,,2023-03-19T22:27:44Z,6254320,638761,,1344,PT55S,hd,false
RIUjqdxCV5E, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba la resistencia de la pantalla del HONOR Magic5 #pongamosloaprueba,,,2023-03-17T00:11:01Z,8514876,1012756,,3758,PT1M,hd,false
A4XrpANehhA, PONGAMOSLO A PRUEBA CORTOS,un divertido truco que puedes hacer con tu celular y horas de agua #pongamosloaprueba,,,2023-03-15T22:26:23Z,5347338,548805,,528,PT47S,hd,false
YliRNQCrrS0, PONGAMOSLO A PRUEBA CORTOS,Truco para hacer huevos de dinosaurio #pongamosloaprueba,,,2023-03-12T23:53:16Z,6418978,523526,,1096,PT45S,hd,false
lWC5sCELAzU, PONGAMOSLO A PRUEBA CORTOS,Truco para estampar cualquier diseño en tu playera #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-03-09T23:41:28Z,6978135,576103,,1262,PT57S,hd,false
en1pyLk8dmc, PONGAMOSLO A PRUEBA CORTOS,Muchas gracias estamos a nada de los 10 millones #pongamosloaprueba,,,2023-03-08T02:40:08Z,857867,118147,,1082,PT13S,hd,false
XIXiKEweBbI, PONGAMOSLO A PRUEBA CORTOS,#lifehack para hacer Hotcakes en la freidora de aire #pongamosloaprueba,,,2023-03-07T00:10:15Z,2764579,236688,,568,PT48S,hd,false
NQAFm3mcdV4, PONGAMOSLO A PRUEBA CORTOS,Esto le pasa a las palas de madera cuando las metes a hervir en el agua #pongamosloaprueba,,,2023-03-03T23:59:11Z,4418796,408732,,1770,PT46S,hd,false
wSExnb58mY8, PONGAMOSLO A PRUEBA CORTOS,Truco para limpiar tu horno ¿es verdad? #pongamosloaprueba,,,2023-03-02T23:13:17Z,2355034,239043,,1290,PT46S,hd,false
ddGOzB5KKWg, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba este abridor de frascos para que nunca más batalles para abrir uno #pongamosloaprueba,,,2023-02-28T01:20:13Z,3391200,420534,,1201,PT59S,hd,false
Qzag4c_Rhp0, PONGAMOSLO A PRUEBA CORTOS,Truco para hacer helado casero facil y rapido #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-02-25T00:45:09Z,2323746,245789,,1888,PT53S,hd,false
NXheuozSxt0, PONGAMOSLO A PRUEBA CORTOS,3 lifehacks buenos de supervivencia #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg","['pongamoslo a prueba', 'jimmy', 'lifehacks', 'hacks', 'acampar', 'supervivencia', 'filtrar agua', 'purificar agua', 'campamento', 'hack', 'experimento']",2023-02-23T18:31:40Z,334138,15414,,434,PT3M47S,hd,false
6KDM4BuyKSw, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba esta carne hecha de plantas pero que sabe identica a la carne #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-02-23T00:54:11Z,8471677,1112113,,7413,PT1M,hd,false
iYud8SPj9mI, PONGAMOSLO A PRUEBA CORTOS,truco para reproducir un disco de vinil con una aguja y una hoja de #pongamosloaprueba #lifehacks,,,2023-02-19T03:37:41Z,2693910,275356,,1257,PT1M,hd,false
SBBFPZxdzFw, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba 3 inventos chinos muy inovadores #pongamosloaprueba,,,2023-02-17T20:16:31Z,137731,7829,,200,PT3M8S,hd,false
e9_KTX37Mz4, PONGAMOSLO A PRUEBA CORTOS,Experimento genial que puedes hacer con la Nano Tape #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-02-15T01:00:37Z,9453161,975710,,1441,PT45S,hd,false
WZAgPbxsBVA, PONGAMOSLO A PRUEBA CORTOS,#lifehack para saber si algo es de plata o es un engaño y es de metal #pongamosloaprueba,,,2023-02-12T03:03:31Z,13692222,1335960,,2079,PT40S,hd,false
evPY3D23cXw, PONGAMOSLO A PRUEBA CORTOS,3 super inventos chinos de limpieza #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-02-08T17:45:00Z,190667,9834,,228,PT4M5S,hd,false
gdMY5hbwXTA, PONGAMOSLO A PRUEBA CORTOS,truco para hacer una pelota burbuja con nano tape #pongamosloaprueba,,,2023-02-06T00:48:56Z,7840826,889036,,1447,PT1M,hd,false
yorjwqx8DAE, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba este lifehack para que no se te rompa la yema del huevo #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-02-04T00:38:03Z,4740642,465744,,1902,PT39S,hd,false
iEAp62wN66Y, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba articulos de defensa personal. Te digo cual es el mejor #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-02-02T21:00:02Z,154801,11102,,417,PT7M23S,hd,false
l99WnI1Qw3U, PONGAMOSLO A PRUEBA CORTOS,Con estos ingredientes puedes hacer tu propia Coca-Cola en casa #pongamosloaprueba FT @ChinguAmiga,"Pusimos a prueba si es verdad que se peude hacer coca cola con ingredientes caseros. En un video de internet revelaron cuales son los ingredientes secretos de cocacola, pero sera verdad? 

Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial","['pongamoslo a prueba', 'jimmy', 'verdad o mentira', 'diy', 'experimentos caseros', 'exp caseros', 'jimmy pongamoslo a prueba', 'refresco', 'casero', 'hazo en casa', 'receta secreta cocacola', 'chingu amiga', 'chinguamiga', 'coreana']",2023-01-24T17:45:01Z,366533,19695,,827,PT4M19S,hd,false
5m3vTCAL-RY, PONGAMOSLO A PRUEBA CORTOS,El mejor lifehack por si te apsa esto en un elevador #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-01-23T00:05:43Z,19857586,1784928,,3257,PT47S,hd,false
QZXfTnrj7Jw, PONGAMOSLO A PRUEBA CORTOS,Te digo toda la verdad de estos videos que puse a prueba #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg","['pongamoslo a prueba', 'lifehack', 'mejores hacks', 'mejores lifehacks', 'trucos', 'jimmy', 'experimento', 'experimentos caseros', 'exp caseros', 'experimentos para hacer en casa']",2023-01-18T18:25:51Z,2438150,78709,,973,PT4M40S,hd,false
ztBXy0qTu-8, PONGAMOSLO A PRUEBA CORTOS,Es imposible estornudar sin cerrar los ojos #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-01-14T01:58:14Z,6986049,651931,,5454,PT42S,hd,false
OH8CGjyhrT4, PONGAMOSLO A PRUEBA CORTOS,#Lifehack para hacer burbujas rebotantes // #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-01-11T00:42:44Z,2548537,252202,,947,PT50S,hd,false
ahWP5zZ28z4, PONGAMOSLO A PRUEBA CORTOS,3 #lifehacks extraños puesto a prueba  // #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-01-06T17:45:00Z,457735,16539,,261,PT4M11S,hd,false
ZB-9Z_d_XPk, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba si es verdad que estas toallas femeninas son ecologicas y se desintegran con el agua,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-01-05T21:36:46Z,3238749,354974,,1521,PT59S,hd,false
gVe4E_MYHas, PONGAMOSLO A PRUEBA CORTOS,Boton secreto para abrir las puertas del baño de los aviones // #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2023-01-03T01:01:35Z,6252275,632426,,1354,PT53S,hd,false
ZGBLDvt7vjc, PONGAMOSLO A PRUEBA CORTOS,4 de los mejores lifehacks puestos a prueba // #pongamosloaprueba,"Puese a prueba 4 lifehacks muy buenos que ustedes me pidieron, uno para madurar el aguacate al instante, otro para que la chela no pierda el gas, otro para que cortes la cebolla facil y rapido y por ultimo uno apra pelar el huevo facil Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2022-12-29T20:45:00Z,327815,14429,,363,PT4M6S,hd,false
z55Jl3e1hN0, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba 3 gadgets para tu hogar . ?FUncionnara? #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2022-12-27T20:15:01Z,1107474,29932,,481,PT4M32S,hd,false
6aQLLR2yGxA, PONGAMOSLO A PRUEBA CORTOS,"PUSE A PRUEBA LA ""ONE WHEEL"" ¿ES EL TRQNSPORTE DEL FUTURO? // Pongamoslo a prueba","Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2022-12-22T18:44:05Z,1025117,25755,,682,PT4M26S,hd,false
hHzNxjFh110, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba la tecnologia e-Power de Nissan kicks ¿Contamina menos? ¿Rinde mas?,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2022-12-15T23:17:16Z,186550,10481,,701,PT6M41S,hd,false
VEb5nUQS51I, PONGAMOSLO A PRUEBA CORTOS,"puse a prueba los valores de la gente ,a los honestos les di boletos del mundial #pongamosloaprueba",,,2022-12-05T22:13:52Z,3486131,368968,,1209,PT50S,hd,false
R8TH0cwTb6s, PONGAMOSLO A PRUEBA CORTOS,peine para pintar el cabello de colores // #pongamosloaprueba,,,2022-12-03T00:19:30Z,8242686,689227,,4157,PT46S,hd,false
fAE06yjtW9U, PONGAMOSLO A PRUEBA CORTOS,¿Se puede predecir el futuro?#ShortsFIFAaWorldCup #Ad @YouTubeLatam,,,2022-11-30T18:35:57Z,5104521,648984,,5132,PT57S,hd,false
BM2lXXY_yGE, PONGAMOSLO A PRUEBA CORTOS,Tapete para lavarse los pies y la espalda #pongamosloaprueba,,,2022-11-29T22:17:16Z,5065648,584383,,1276,PT48S,hd,false
QILnHoZ3Xso, PONGAMOSLO A PRUEBA CORTOS,Puse a prueba si es verdad que los japoneses recogen su basura de los estadios #pongamosloaprueba,,,2022-11-27T23:46:15Z,11401833,1171637,,4540,PT47S,hd,false
hGjKso4K92M, PONGAMOSLO A PRUEBA CORTOS,La gente de #Qatar puso a prueba dulces Mexicanos #pongamosloaprueba,,,2022-11-25T22:34:10Z,6356992,592989,,2126,PT42S,hd,false
e9JDDwp4694, PONGAMOSLO A PRUEBA CORTOS,Es esta la mejor toalla femenina ? #pongamosloaprueba,,,2022-11-22T22:04:38Z,5290413,659759,,3176,PT1M,hd,false
IHKCG-Yoj9M, PONGAMOSLO A PRUEBA CORTOS,"Puse a prueba este cepillo ultrasónico, ¿Vale la pena? #pongamosloaprueba",,,2022-11-20T23:00:37Z,3245777,371342,,1037,PT59S,hd,false
HEZ7fKjFq9k, PONGAMOSLO A PRUEBA CORTOS,Este balon flota sobre el piso // #pongamosloaprueba,"Canal principal: https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2022-11-19T00:37:31Z,7587695,726879,,2406,PT53S,hd,false
iS3Mj_NgZmA, PONGAMOSLO A PRUEBA CORTOS,¿Se puede predecir el futuro? Mexico vs Polonia #shortsfifaworldcup   @YouTubeLatam #ad,"@YouTubeLatam 
https://www.youtube.com/c/Pongamosloapruebaoficial
Diseño del baner del canal realizado por:  https://www.youtube.com/richiqg",,2022-11-18T23:41:30Z,3154206,313524,,3664,PT53S,hd,false
