video_id,comments
KfIWi1EfQL0,"['Y cuanto cuesta', 'J', 'Se dieron cuenta que tiene brakes 😮😮 les queda bien lindos', '😂😂😂😂😂😂😂😂🎉🎉🎉🎉🎉😮😮😅😅😅❤❤❤❤❤❤😢😮😅😅😅😢😂😂❤❤😮😅😅', 'Donde la venden??', 'Dime cuando hagas un saludo por favor mencióname y me llamo Jayco J', 'Pierde 10 calorias y sumas 15', 'La higiene \U0001fae5\U0001fae5\U0001fae5', 'Dame esa pelotaaa!\nHaré lo que seaaa!😨🙏', 'Ese producto ya lo probaste, tienes que repetir el contenido para tener más views']"
7RpT13lHN_c,"['Hijoles, que valor, yo ni de loca hago esa prueba', 'jajajaja c mmo', 'Ay, pobre Jimmy...rayó su auto y no funcionó 😢😬', 'Has uno con Aceite de coco y vinagre', '😮😮😮😮', '❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😢🤕💗', 'Jimmy los rayones no los golpes ya que eso que le paso fue que se queda el golpe los rayones si se quitaron', 'Un pedazo de lámina pintado serviría igual o hubieras ido al jonke', 'Jimmy nos quiere mucho', 'Tan chistoso...  En vez de probarlo en un carro viejo']"
xQSrpNLclhI,"['Que gas es?', 'wey, estaba abriendo mi coca y cuando oí el gas juro que automaticamente la abri despacio porque creí que se derramaria XDDD', 'Y voló', 'Ponerle este gas 🤡🤡🤡🤡🤡\n\nComo si supieramos que tipo de gas es, entonces agarre y le di dislike', 'Que gas?', 'Al que le cayó encima:💀', 'Pues yo pensaba que era mentira', 'Paloma a yegar a su destino,botella le pega y cae,corran por sus vidas', 'Que tipo de gas es Jimmy.???', 'Jimmy... Con todas las medidas de seguridad!!!...hay diosito']"
TTZIAlQDFPs,"['El algodón de azúcar ocupa el mismo principio', 'su no es fentanilo ni crack para usar la cuchara😅', 'El baile de❤', '😊 ya ya vi que tienes que hacer el mismo baile que de la fiesta de ya te vi y vi mucho de tus vídeos❤', 'Qué culera tu playera Será porque del Chavo del 8..!?', '🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬🍬', 'Su camisa:el chavo de la muerte XD\n\nEl: pongamoslo a prueba \n\nEl fondo:💛\n\nEl tipo que aparece en el vídeo de las burbujas comestibles:😲\n\nYo:🗑️', 'Jimmy puedes poner a prueba la silla invisible porfavor', 'Ahora ya se como se hacen los condones de sabor 😂', 'Parece que jimmy se va a inyectar dales de baño']"
ywL62TRFoDM,"['No será el 3scr0t0?', 'Se pasan poniéndole a Jimi que ponga a prueba esto ya dejen de hacer eso', 'WTF dimi queso ay', 'JAJAJAJAJAJJAJAJAJAJAJAJAJAJA ay Jimmy', 'Más que nada es como las sentimos porque es una Zona ultra sensible.', 'Yo solo se que Jimmy al parecer no tiene sensibilidad en los testiculos, yo hago eso y me internan por lo estupido que soy y por la irritación 🗿', 'La gente: que turbio\n\nYo:la chica tiene testiculos ???', 'Pensaba era joda JAJAJA', 'lastima del culo solo tiene  UNA papila gustativa por eso solo el chile le gusta jajajajaja', 'Pongamoslo a prueba 🍌💦😩🔥😳']"
FJfkyOJORAg,"['Oles sonidos🤣🤣', 'Después de eso ... escuchas olores🤣🤣🤣', 'Que asco mi Narissssssss 🤮🤮🤮🤮🤮❤', 'Que hermosos ojos tienes ❤', 'Súper útil para los asmáticos', 'Es falso lo que hace tu cuerpo es producir mas moco a si que no lo hagan', 'Siempre te quiero yimi', 'P***, que asco', 'Contexto: no tienen que hacer eso le va a arder mucho. Eso escurre moco nuevo y no te va a destapar nd', 'Dice que sí votas el auto tu nariz con el dedo pulgar que te sale sangre dela nariz😅']"
fn1cgN8P6VY,"['Jimmi aselo con un papel blanco', 'Aaaaaaaaa peri', 'es real que los aipat tienen repuesto al ajitarlo', 'Ni explica cómo funciona', 'Mentira', '😏💜', 'A perro hasta expande el billete', 'Eso es ilegal :v', 'así se arruinó la economía de argentina', 'La raza yo la quiero']"
Iv3UMrvk8eQ,"['😊👏', 'Tey2ydhdhwi7e638w9wixhrhkf,', 'Por eso se llama diente de león, porque rechaza el agua.....espero que no se lo estén creyendo.', 'Soy la unica que piensa que pongamos lo a prueba tiene braquets😮??', 'En realidad no es idrofobico, si no que los pedasos de los dientes de leon tapan asi no entre el agua, si mo me creén hagarren un pedaso de un diente de leon, sumerjanlo y quedara pegajoso', 'Verifica si Dios es real', 'WOW', 'Puedes comprobar si Cristo rey existe?', 'No crees en nada hasta desmentirlo??, crees en Dios?', 'Huevo🥚👍\nSaludame pls']"
VivO81Ssw_U,"['no lo compren, es basura como rasuradora', 'Yo le doy CERO y el celular termina lleno de pelos  waaacala 🤢🤮', 'https://articulo.mercadolibre.com.co/MCO-1145549515-afeitadora-electrica-portatil-mini-shave-_JM?matt_tool=50019935&matt_word=&matt_source=google&matt_campaign_id=14630807691&matt_ad_group_id=146591104753&matt_match_type=&matt_network=g&matt_device=m&matt_creative=644703486171&matt_keyword=&matt_ad_position=&matt_ad_type=pla&matt_merchant_id=622766705&matt_product_id=MCO1145549515&matt_product_partition_id=1999976290277&matt_target_id=pla-1999976290277&gclid=Cj0KCQjw756lBhDMARIsAEI0AglZ9GMGYykqLOTQTkPkwh0UgFjzWnSV2ueym75iGAMkXWFAb_NDggwaApQWEALw_wcB', 'Y', 'Esa cosa va a dañar el puerto de carga.', 'Por dónde se consigue uno así o quien lo venden... saludos desde Nuevo Laredo', 'mi esposo usa razuradora PERO NO USA CELULAR😁🤦🏼\u200d♀️🤷🏼\u200d♀️🤷🏼\u200d♀️🤷🏼\u200d♀️', 'Pon a prueba la inteligencia de chatgpt', 'Yo le doy un 3 a esa basura 😂😂😂😂', 'Pues para lo portátil le daría 12']"
Qd35IjPf6hQ,"['La pueden encontrar en mercadolibre amigos', 'Deberías venderme esa ya que la que compre yo le doy un 4', 'El link para comprarla por qué hay diferentes tipos', 'Cómo me entretienen estos videos 😅, y kmo se llama el producto y donde se consigue?', 'Una pregunta qué marca es', 'Una pregunta qué marca es', '¿Como la puedo entrar?', 'Eso. Es inlojico', 'una pregunta Jimmi en donde comoras laa mayoría de productos que as puesto a prueba', 'Agua sucia']"
_g0VLUqbgto,"['aquí los que se dieron cuenta que tiene tinder---------', 'Dónde se consiguen amigó', 'Me la regalas Jimmy 😢', 'Yo quiero eso🥺🥺🥺🥺🥺', 'Y ese tinder🤨', 'Donde los comro', 'Hay el Pokémon?', 'Regalamela porfa😢😢😢😢\U0001faf6🙏🙏🙏🤲', 'Oye mi Game boy es de batería es normal que me dure 3 años sin cargar', 'Soy el único que vio el Tinder xD']"
wwQgyzDI7H8,"['ᏞϴՏ ᏞᎪᎠᎡϴΝᎬՏ ᎪᏞ ᏙᎬᎡ ᎬՏͲᎬ ᏙᏆᎠᎬϴ :\nᎽᎪ ͲᎬΝᎬᎷϴՏ ᏟᎪᎡᎡϴ ᏟϴᎷᏢᎪ', 'Latam : esta información vale millones 🤓👆', 'Que buena idea me diste, gracias', 'Así que yo le doy un, 10 😀 saludos desde Argentina 😀', 'La razón de que pase este curioso efecto es porque al romper la porcelana de la bujía, está genera diminutas puntas que son comparables a las puntas de un bisturí o de la obsidiana, por lo cual con la suficiente fuerza de impacto, estás puntitas pueden romper fácilmente el vidrio de un coche.', 'jajaja ya sabida', 'Estoy me servirá cuando vaya en mi moto y algún pendejo se meta en mi carril', ""Prueba la nueva bebida de mc'donals"", 'Gracias jimmy me robaron el stereo.', 'A']"
EyqUThoobtQ,"['Yo esperando el : pero espero que no te lo estés creyendo', '*sale un tik tok de entrar en los backrooms saltando desde un edificio*\nAutomáticamente Jimmy:será verdad pongamoslo a prueba', 'Jimmy y el bobazo del otro video han desperdiciado un huevo y arruinado un parlante de marca 😐 buen trabajo', 'Jimmy: 🤪🤯\nBocina: 💀', 'Jimmy te mando un pongamoslo a prueba, me da mucha curiosidad y tú eres tan buena onda que siempre.sacas de dudas a todo el mundo, por eso quiero que pongas a prueba si es verdad que sí te disparas en la frente con una 9mm solo podrás dispararte una vez. gracias', 'Con regeton la yema se va corriendo al baño', 'El olor a huevo es casi o imposible de quitar. Yuck.', 'Estaba esperando el:espero no te lo estes creeyendo', 'No, no parece gente bailando, la verdad.', 'Mi pregunta es si el altavoz paso a mejor vida...']"
y-E3q2PwaxA,"['10', 'El aparato debería reportar a la policía y sacarle puntos a la licencia.', 'Ese Aparato Lo Vendían En Perú Pero Sin Sonido, Solo Vibraba Y Dolía, En La Expoferia De Las Américas xD', 'Yo tengo uno de esos pero vibra y es más redondito', 'El que es sordo☠️', 'Te patrocinaron pendejo', 'Na', 'Cuanto vale', 'TU SEÑORA LA MAMAV3RGA: PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP PIP', 'Si eres lo bastante irresponsable para manejar con sueño, dudo que seas responsable para cargar esa madresita! XD']"
vEIv74XFKl8,"['Probador profesional de que?', 'Wat eso lo hace mi papá con la cervesa y siempre le a salido😮', 'A tomar agua chicos...😅😅😅', 'GOGOGOGO', 'Ahora con la coca', 'Es más fácil con la chela', 'The mith hunter', 'Obvio es verdadero, yo e visto a gente hacerlo con cerveza en la peda', 'El que lo intento con coca-cola: 💀', 'Es verdadero pero peligroso 😢']"
S1yxmy12vAw,"['Porque no está la parte completa del ladrillo en la cinta?', 'donde compro la de los huevos?', 'Y si alguien se tropieza contigo golpeando directamente la taza o el producto sin nombre al que de todas formas le inventé unos cuantos que da verguenza mencionar, aunque con seguridad tres son válidos.', 'el del cable solo espero q mida unos 2 metros para que al irlo cortando no te quede al ras del enchufe xd', '2:15 crei que se había puesto negro mi teléfono y cerré y abrí la app haha 😂', 'F', 'Tu lo pensaste, yo lo pense, todos lo pensamos...', 'nel', 'Cómo se llama el cable?', 'Pon a prueba este video: https://www.youtube.com/watch?v=p88uqsTDOc4']"
7_LY0rGriMs,"['La recomendación debería ser no consumir esas papas en ninguna presentación', 'Hacer video de Green machine', 'Hola Jimmy por favor tú puedes hacer un tutorial de ir al baño tuyo a las 3:00 de la mañana asomarte en tu espejo y decir ayuwoki ayuwoki ayuwoki tres veces a ver si te aparece algo', '¿que no esas fácil pesar? 🤔, digo.', 'Yo las habría pesado, pero bueno', 'Es verdad eso es un robooo', 'Oye Jimmy pon a prueba si en las patitas de MacDonalds abajo traen una memoria de computador', 'Puedes probar la bebida de macdonal', 'lo más recomendable sería no comprar nada de esa mierda', 'Como el Starbucks. El tamaño venti tirme lo mismo que un mediano']"
wb_PBG4GfSU,"['En mi colegio lo hacíamos de niños, provocarse escalofríos. Lo hacíamos con los nudillos de una mano rozandolo por la columna de arriba hacia abajo 3 o 4 veces y luego rozar con 2 dedos el cuello bajo la nuca, con los dedos índice y pulgar en el cuello rozando la piel con un movimiento hacia la columna. Y zap escalofríos inmediatos, pero no es para desmayarse ni exagerar aunque se te pone la piel de gallina', 'Yo ya estaba planeando aserlo en el colé cuando comense a ver el video 🥲', 'Ai a unas personas que si lo sienten', 'Si me salio desea Adele confuersa', '🉐㊗️🈴🈵🈹🈹🈲🉑🈶', 'si yo lo prove con mi novia y no fynciono', 'No es sioerto', 'Yo tampoco sentí nada cuando mi prima me lo hizo y ella tampoco cuando yo sé lo hice', 'Yo lo intente y sentí escalofríos xD', '😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂']"
neunP7I9JMk,"['Aaaah en realidad eso no es peligroso xddddddd', 'Que humilde jimmy usando diferentes pares de zapatos', 'Jimmy Te Diré Algo Eso Lastimada Porque Se Saltaban', 'Cómo ching4d0s tiene unos lo dejaron de vender :0', 'Kiero uno', 'Yo creo es mas como una ilusion que cuando te pones los zaptos crees que saltas mas pero en realidad salta igual', 'Por qué tiene un calzado diferente?', 'A eso lo compraron mucha gente y se doblaron el pie y no lo recomienden👎', 'Anda dos tenis diferentes', 'No es para saltar']"
1PzL_R9bZ9o,"['Precede a descontrolarse y quemar todo tu dinero... 😢😂😅 Jaja', 'Siiiiiiiiiiiiiiiiiii', 'Pensé que iba a decir:""Así que esto es *FALSO* ""\nLike aquí los que pensaron👇', 'Tienes razón. Tienes que tener determinación para lograr cualquier cosa en la vida. Gran parte de mi riqueza provino de inversiones en propiedades y en el mercado financiero. Ganarás muchísimo dinero invirtiendo si estás comprometido y eres serio. Simplemente tómate todo con calma.', 'Hola yimi somos chche y Abril', 'Pov se prende en llamas : yo: mi dinero se esta quemado', 'Yo: pago en una gasolinera\nLa gasolinera: ni modo tocó explotar 😔', 'No sirve la cartera, sería mejor una que te haga invertir 🤓', 'Compro algo para dejar de comprar', 'Ahorrar es un hábito. No algo que te dice cómo hacer tu propia cartera...']"
5xSzQJxQRiI,"['Si es verdadero. Yo le pasó una plancha al coche y borra los rayones y saca los golpes de la chapa', 'Yo intenté esa prueba y no me salió😐🙁', '*""yo borrando mis apuntes**\nEl profe: mañana hay examen que hemos aprendido todo el año\nYo:☠️', 'Buenos días e visto que si compras un ramen i lo pasas con plumón salen letras japonesas', 'ay bueno, me engañaste mua besitos y que la virgencita morena te acompañe mua 🥵', 'Eso es mentira lo hice y estaba oliendo a quemado la plancha😅😅😅😅😅😅😅😅😅😅😅😅😅', 'y cómo consigo esos lapiceros?', 'Ya es legendario el: ""espero no te lo estés creyendo"".', 'a yo dije n el principio al fin no tendré que sacar las hojas :D', 'GRACIAS JIMMY POR DESENMASCARAR A LOS FRAUDULENTOS 😮']"
9teXjZWnD08,"['Soy el unico que noto lo falso por el numero 32 y 24 ?', 'el examen la mejor nota pero con tu cuaderno pura x', 'Depende del tipo de tinta', 'Mejor que estudien los burros 😒', 'dije espero que no te lo estés creyendo al mismo tiempo que yinmi', 'Solo que los padres estén bien desinformados o que no les interese mucho la escuela de l@s hij@s o no lea por siempre a dar a las prisas o que de plano nos sepa que el color rojo se usa para señalar una calificación reprobatoria', 'Yo desde el principio ya savia que era falso se vio del corte y ademas no quedo marca del lápiz', 'But procede a leer el examen completo jsjajaja', 'yo apenas escucho pero es.. ya lo imaginabaaaaaaaaaaaa', 'Lo intenté y ahora tengo un hueco en la hoja']"
g2iVJRtgMuc,"['Eee yo lo probe con la sopa y no me funciono', 'Sentido común amigos, sentido común.', 'X que querría sacarle la la grasa', 'Para cuando acabes de sacar toda la grasa, comeríamos al día siguiente...', 'Y porque no solo usas un colador? Ahí solo está congelando la materia líquida', 'Solución no le eches grasa ala comida\n😐👌', 'El colador como si no existiera.', 'Viva la grasa Xd :v', 'Sólo funciona con grasa animal, la grasa de origen animal es sólida a temperatura ambiente y al calentar se derrite, en cambio la grasa vegetal (más comúnmente llamada aceite) es líquida a temperatura ambiente, incluso soporta varios grados bajo 0 en estado líquido, por lo que un hielo no te servirá si la comida tiene exceso de aceite... Ah, y antes que salgan con que grasa y que aceite y que no son lo mismo.... Trigliceridos y ácidos grasos, eso es todo lo que son, y en el plato no serás capaz de diferenciar la grasa animal derretida del aceite vegetal suelto, así que no me vengan con que no son lo mismo 🙄', 'WOAAAA, LO VOY A PODER USAR MUCHO']"
93AH-nWC87Y,"['en tororey lo vendne en 100 bolas  en 190!!!', 'Lo dé afiliar la tarjeta, es para cuando sales dé fiesta. 😂', 'Los profesionales traen 3 niveles de afilado', 'Si es chino ya valio madre!!', '🌟🌟En donde lo puedo adquirir??', 'se doxeo su numero de terjeta xD', 'Ustedes no notan algo raro el vídeo?', 'Hola 😊', 'Yo lo tengo es bueno', 'Clmo hacer que tu tarjeta no funcione:']"
ds2vhDs-Xws,"['La funda está hecha de silicona y se pone amarilla con el sol así que la verdadera solución es comprar agua oxigenada a 30 volúmenes y dejarla en el sol', 'puse el case de un smartwatch en vinagre lleva como 1 dia y medio y realmente si se ve cambio, pienso que no lo quita enteropero definitivamente se nota, intentenlo pero deben dejarlo mucho tiempo', 'Pero sería mejor que aparte de desmentir...des la solución... Criticar todo el mundo puede... Solucionar te haría diferente... Porque en realidad caes en lo mismo de los mentirosos', 'Yo también he intentado blanquear así mi funda y si, no funciona\nMe gusta que haya personas que digan las cosas como son y le avisen a los demás para no perder tiempo y dinero', 'Si se puede, solo que solo es peróxido, bicarbonato y vinagre y hay que dejarlo unas 24 horas con una lámpara de rayos ultravioletas o al sol.', 'pero dise que solo vinagre no agua', 'Además de eso también se ve que  lecho sal', 'Gracias por desengañar es a esos mentirosos', 'Falso', 'Creo que tú t equivocaste el vídeo nunca dice que le pongas agua 😅😅']"
n94duzRXvDY,"['Jimmy si miras el video la muchacha no dibuja un carajo, tu ya habías puesto a prueba unas calcomanias de cejas, y esa calcomania es justo la que tiene la muchacha en el brazo', 'Te falta técnica', '😊yo lo uso y me va de maravilla', 'La ceja del comercial es una ceja tipo tatuaje no permanente.', 'la rege x darle mi comentario y darke manita abajo', 'Publicidad falsa', 'Bravo 👏  gracias', 'Ni hablar del peluquín 😃jaja', 'Te falta: practica, color y ternura. Por q te quedó feisimo y sigamos practicando', 'Jajajaja las 2 no sirve el producto y te falta técnica 😅 jajajajaja']"
r7XV3YK7WTU,"['Si es verdad si sabe a SANDIA.🍉🍉 Aqui los que lo probadon esa reserta\n👇👇', '😂 Ami no me funsiono', 'Fui a correr a mi cocina sin dejar terminar el video y justo antes probarlo me entro el miedo de que después de la parte que vi dijera “espero que no te la estes creyendo” JAJSJA pero para los que tienen curiosidad… si sabe a sandia un 85% pero es difícil lograr la cantidad correcta de azúcar/pepino mucha o muy poca azúcar y no sabe a sandia casi nada', 'Yo lo probé y no funcionó 🤢🤢🤢', 'Y ahora mismo todos me dicen que pepino con azúcar  zabe a 🍉', 'Entonces la sandía sabe a pepino con azúcar xd', 'Le puso al pepino azúcar y terminó siendo sal', 'Curcubitaceamente', 'LO VOY A INTENTAR', 'Dato curioso: la parte blanca de la sandia es como comer pepino']"
buowuru7QBE,"['Que humilde Jimmy sacrificándo se por nosotros', 'Pon esto  a prueba https://youtube.com/shorts/SsEW04JW3k4?feature=shared', 'Pulsera Magnética De Drenaje... Funciona 🙏❤️', 'Jimin pon a proba una funda de protector de celular', 'https://youtube.com/shorts/Yn9Xq-4VJZM?si=HXK6l18J_kfGdckW', 'https://youtube.com/shorts/Yn9Xq-4VJZM?si=HXK6l18J_kfGdckW', 'https://youtube.com/shorts/Yn9Xq-4VJZM?si=HXK6l18J_kfGdckW', 'https://youtube.com/shorts/Yn9Xq-4VJZM?si=HXK6l18J_kfGdckW', 'Y me pone a prueba que sí adentro de las latas de espuma para rasurar hay rastrillos', 'Holaaaa Jimmy podrás poner a prueba este producto por favor Jimmy https://youtube.com/shorts/QRaROqkCz4w?si=C4Of0yDD50_rPUyT']"
Mwuk3NRhvmU,"['❤', 'Hola, gracias jimmy, con eso es una ayuda al salir y estar lejos de las cosas útiles... Gracias.... 😊', 'Si era de esperarse ya q un coche trabaja a 12v y la pila es de 9v. Lo único q podría pasar es q la carga sea muy lenta', 'Que gente enserio.', 'Mucho cuidado con el lado positivo y negativo de la batería, dependiendo si tu cargador de carro es de mala calidad te puedes cargar el télefono o si sos de buenas solo el cargador, en los de muy buena calidad no hay problema.', 'Batería: ❌️\nPilas cuadraditas: ✅️', 'son 9V a un cargador que convierte 12V en 5V...si carga pero la pila incluso siendo alcalina no te dara mas que unos minutos...bueno puede ser suficiente para una llamada de emergencia', 'Electromagnetismo es la explicación', 'Vas a comprar un pila de $50 pesos para cargar el 20% de tu celular 😂', 'Si el de 12v ya es lento, imaginate como será con 9v']"
xF_UTcnSxRM,"['Jimi quiero que pruebas si en el ihmpone se puede ver tik tok', 'Lo de andar en piedras descalzo es más física qué por las plantillas a mayor área menor precio si caminas sobre cientos de piedras uniformes poco vas a sentir', 'Puedo caminar en vidrio con eso 🤔🤔🤔', 'Y como juegas footbol o no se como se escribe xd', 'Yo le hubiese dado 3', 'Jimmy tienes que aplicar la de Darwin y censurar tus pies', 'Los callos: que pasa acaso yo estoy pintao', 'Me lo imaginaba que se iban a despegar 🤙🤙', 'Y el precio?😢😢😢', 'Cuando ando descalzo es porque me estoy poniendo a prueba, soportar el dolor te hace más fuerte.']"
CIgjjyL6f_o,"['Yo esperando el ""espero no te lo estés creyendo, le puse cloro"" xddd', 'Lo mismo que el Magic eraser de mr clean', 'Ya estoy dudando de su veracidad porque yo compre esas esponjas y no limpian nada', 'WOW nesecito eso\nCállate y toma mi dinero', 'En donde la compraste? Para comprarlo', 'Yo esperando el precio', 'No te lo estas creyéndo ? 😂 lo espere y no lo dijo  😅', 'Yo estaba esperando el precio 😅', 'En donde la pides', 'No te bronceas en la piel??']"
yyOHeyqn7mI,"['Pues se hacen las palomitas en una olla con aceite aparte se hace el azúcar con algo de agua muy poca, luego le echan la punta de una cucharadita de bicarbonato al azúcar derretida y esta se inflara ya estando así la echas en la olla con palomitas y revuelves, se enfriara y el azúcar quedara pegada en todas las palomitas y queda rico.', 'Mañana lo sube Rubén tuesta', 'Te falto echarle color y un toque de pimienta😂', 'Casi no se vio el comercial de Chedraui hahahaha', 'Les explicaré, la magia de las palomitas es solo que la Hoya las mueve constantemente mientras explotan los granos.\n\nTeniendo las palomitas light o sin sabor, le agregas el saborizante, estos son vendidos, normalmente tienen cuánto se agregan por peso de palomitas.\n\nLo calientas en el microondas, se lo echas a las palomitas y mismo paso, las vas revolviendo por un buen rato.', 'Muy bueno y todo,pero creo que lo que le puso en el video era webo', 'Te falto el guebo', 'Creo que era sal y no azúcar no se', 'Tira el aluminio, no lo desperdicies.\nUtiliza un cazo, una sartén, que tenga tapa y adelante.\nSi el cazo o lo que uses es estándar, habrá una tapa estándar para taparlo.\nY si quieres espectaculillo, jajaja, que sea trasparente.\nEstán bien las de cristal, pues en guisos te permite cuando hierven, bajar el fuego hasta donde ves que sigue el hervor, economía y no quemar las cosas.\nUn saludo.\n P.D. El aluminio es ideal para el ""papillot"", sardinas, pescados, etc. Cualquier cosa que quieras hervir en su jugo, ¡¡¡sin quemarla!!!\n😂😂😂', 'Para que aceite si ya tene manteca']"
81KV5qLV6iY,"['Nunca vere una de esa con una madre de tres hijos', 'Barbie : oye Jimmy no te acuerdas de que estoy dentro de aqui Jimmy : procede a cerrar la carreola barbie: procede a morirse aogada en la carreola top 10 barbies que muriedon de la peor forma xd', 'Mataste a barbie!!!😢', 'BARBIEEEE', 'Concuerdo con el abajo', 'No seas padre. No quiero que te arresten por doblar a tu hijo en dos.😂', 'Jaja el Jimmy compactando a su bebe dentro de la carreola. 😂', 'Cuenta la leyenda que Barbie sigue Enserrada en la Carriola y quedara para Siempre ahi', 'Compacto a su bebé con carreola y todo', '""Hijo saca al bebe de la carriola y cierrala con su juguete dentro""\n\nYo con el juguete en las manos:']"
NNw6J5Ig3ls,"['300 dolares xD mejor me compro la madera y el metal me sale mas barato xD', 'Que tal felicitaciones por el trabajo muy bueno.\nUD vende el plano de la mesa', 'Donde lo venden?', 'Y si tú lo haces te gastas 50 dls', 'Hola cómo poder hacerlo uno mismo ojalá lo comparta', 'Aún lo tienes? De casualidad lo vendes?', 'Le  felicito muy buen trabajo \nLe doy un 1000', 'Melapisa', 'I por que nunca dejas los link para nosotros tanbien conpralos eres invidioso', 'Donde la conpro jimi']"
Pbvwubt9Vh8,"['El perro no es tonto,  si fuera un perro de verdad y no un peluche quizás reaccione', 'Quizás tus perros solamente son estupidos', 'yo lo hice y hoy solo puedo escribir con una mano', 'Su polo xd', 'Con el mio funciono xdd❤❤', 'Claramente tus perros son inteligentes porque no les importa que un inanimado perro falsamente se muera por comer su comida. Me encantan. 😊', 'Noo ,tu perito no tomo atension, y en el video si lo toma', 'Los perros claro que tienen instinto, pero no son gilip0llas 😂😂', 'Tus perros están babosos', 'Es mentira mi perro no hico nada']"
XiTNMiQf9AY,"['Gente que vive sol@: está información vale oro 🤑', 'Por unos segundo subio los ojos', '✋🥔🥔✋ así de grandes Peter', 'Jimmy distraído por el escenario de atras', '@FresaJapomex es la del video por su la quieren buscar ❤😊', '@FresaJapomex', 'cómo le puedes con una aguja y un hilo', 'Lo ire a probrar :D\n\n\n\nSip,son las 1am pero igual tengo hambre xd', 'Ella es fresajapomex', 'Hace uno de reloj de papas']"
QXMIQyiGzuQ,"['Amo a las plantas❤❤❤❤❤🎉🎉🎉🎉🎉😊😊😊😊', 'Mis plantas se mueven aunque siempre es distinto.\nA veces se mueven lentamente y a veces, las ramas hacen como pequeños saltitos.\nCreo que no sirve una prueba única y con una única planta para decir que es falso', 'Las plantas sí se mueven al escuchar música, pero no necesitas ponerla a full volumen. Con algo bajo y relajante se mueven🥺', 'nosepuden mover pero les ayuda a crecer así como si le dises cosas bonitas y la cuidas mucho', 'Es que no le cantaste compa que le parece esa planta la que esta sola', 'Como se llama la canción', 'PvZ Asi 😄👌\nFeo Zombie Cara 🤢🤮', 'las plantas lloran', 'Obviamente era un time lapse😅', 'Cómo sé llama la canción']"
OEkZ7FN8nMs,"['Dónde lo venden', 'Que rico digo el raspado', 'Xd', 'Cuanto cuesta', 'Re turbio 💀💀', 'Es solo para hacer raspados escucharon hombres? Solo para hacer raspados,nada mas', 'Name?', 'Jjqjajaja🇦🇷', 'Nooo!!! mi pichula se congelo xd', 'No entiendo porque hay comentarios en mal sentido']"
jjIuitJbvrY,"['COMOMEGUSTARIATENERUNABIONSITO', 'Me lo regalas', 'sabe q pasaria, es que el q esta en el anuncio es enano, con eso seria sierto q seria grande como en el video para el enano XD', 'Yo 10,10', 'Soy presionólogo graduado y puedo confirmar que el avión encogió con la diferencia de presión  atmosférica entre donde se empaca el avión hasta donde Jimmy lo recogió. Un saludo', 'Será resistente si le pasa un auto por encima 😮', 'Un sukhoi alnfin', 'ME LO REGALAS', 'Un 8? Me parece increíble que le dé un 8 siento un timo lo del tamaño... Si le llega a venir roto y sin funcionar le da un 4...', '❤Damelo porfa😊😊😊']"
NAINItsICrE,"['Lo hice con una aspiradora pero no me la deja así de plana😢😢 cómo hago?', 'Wuuwuwuwuhduuduud', 'La aspiradora es mejor 😂', 'La aspiradora funciona igual', 'Verdad', 'El link porfa', 'Pero... Cuanto tardó? 😢', 'Mi mamá tiene estás bolsas al vacío desde antes de que yo naciera así que la máquina no se ve tan ""moderna"" pero se demora unos dos minutos en dejarla al vacío. Es muy práctica', '😮😮😮😮😮😮😮😮😅😅😅😊😊😅😅😊😊', 'Donde puedo conseguir la maquina? Agradezco la respuesta 😊']"
